Symbol,Name,Current_Price_USD,Predicted_Price,Recommendation,Buy_Score,Sell_Score,Risk_Level,Sector,Industry,Timestamp
JSWSTEEL.NS,JSW STEEL LIMITED,11.9,1037.547622877986,NEUTRAL,0.0,0.0,LOW,Basic Materials,Steel,20250808_130332
