Symbol,Name,Current_Price_USD,Predicted_Price,Recommendation,Buy_Score,Sell_Score,Risk_Level,Sector,Industry,Timestamp
IEX.NS,INDIAN ENERGY EXC LTD,1.62,165.70302218462575,BUY,0.049324565608423514,0.05067543439157649,HIGH,Financial Services,Capital Markets,20250725_112948
