Symbol,Name,Current_Price_USD,Predicted_Price,Recommendation,Buy_Score,Sell_Score,Risk_Level,Sector,Industry,Timestamp
TATAPOWER.NS,TATAPOWER.NS,4.51,392.29048245807627,NEUTRAL,0.0,0.0,LOW,N/A,N/A,20250922_115607
