Symbol,Name,Current_Price_USD,Predicted_Price,Recommendation,Buy_Score,Sell_Score,Risk_Level,Sector,Industry,Timestamp
RVNL.NS,RVNL.NS,3.58,313.4070172131515,NEUTRAL,0.0,0.0,MEDIUM,N/A,N/A,20250828_114746
