Symbol,Name,Current_Price_USD,Predicted_Price,Recommendation,Buy_Score,Sell_Score,Risk_Level,Sector,Industry,Timestamp
CESC.NS,CESC.NS,1.87,163.2027022392689,NEUTRAL,0.0,0.0,MEDIUM,N/A,N/A,20250930_115216
