Symbol,Name,Current_Price_USD,Predicted_Price,Recommendation,Buy_Score,Sell_Score,Risk_Level,Sector,Industry,Timestamp
SBIN.NS,STATE BANK OF INDIA,9.12,780.3432823856832,NEUTRAL,0.0,0.0,LOW,Financial Services,Banks - Regional,20250806_113707
