Symbol,Name,Current_Price_USD,Predicted_Price,Recommendation,Buy_Score,Sell_Score,Risk_Level,Sector,Industry,Timestamp
RTNPOWER.NS,RATTANINDIA POWER LIMITED,0.15,7.9131133488911205,SELL,-0.019012458016501754,0.11901245801650179,HIGH,Utilities,Utilities - Independent Power Producers,20250725_111333
