Symbol,Name,Current_Price_USD,Predicted_Price,Recommendation,Buy_Score,Sell_Score,Risk_Level,Sector,Industry,Timestamp
TATASTEEL.NS,TATA STEEL LIMITED,1.79,156.0376694705548,NEUTRAL,0.0,0.0,MEDIUM,Basic Materials,Steel,20250807_140533
