Symbol,Name,Current_Price_USD,Predicted_Price,Recommendation,Buy_Score,Sell_Score,Risk_Level,Sector,Industry,Timestamp
ALLCARGO.NS,ALLCARGO.NS,0.36,31.62032284049788,NEUTRAL,0.0,0.0,MEDIUM,N/A,N/A,20250930_120854
