Symbol,Name,Current_Price_USD,Predicted_Price,Recommendation,Buy_Score,Sell_Score,Risk_Level,Sector,Industry,Timestamp
POWERGRID.NS,POWERGRID.NS,3.18,283.2402233077741,NEUTRAL,0.0,0.0,LOW,N/A,N/A,20250926_122007
