Symbol,Name,Current_Price_USD,Predicted_Price,Recommendation,Buy_Score,Sell_Score,Risk_Level,Sector,Industry,Timestamp
DDEVPLSTIK.NS,DDEV PLASTIKS IND LTD,3.73,327.1670585721336,NEUTRAL,0.0,0.0,HIGH,Basic Materials,Specialty Chemicals,20250825_095417
