Symbol,Name,Current_Price_USD,Predicted_Price,Recommendation,Buy_Score,Sell_Score,Risk_Level,Sector,Industry,Timestamp
INOXGREEN.NS,INOXGREEN.NS,2.33,203.93908498274627,NEUTRAL,0.0,0.0,MEDIUM,N/A,N/A,20250926_121150
