Symbol,Name,Current_Price_USD,Predicted_Price,Recommendation,Buy_Score,Sell_Score,Risk_Level,Sector,Industry,Timestamp
WIPRO.NS,WIPRO LTD,2.78,237.21131602059918,NEUTRAL,0.0,0.0,LOW,Technology,Information Technology Services,20250812_112042
