Symbol,Name,Current_Price_USD,Predicted_Price,Recommendation,Buy_Score,Sell_Score,Risk_Level,Sector,Industry,Timestamp
NMDC.NS,NMDC LTD.,0.81,70.55305806332306,NEUTRAL,0.0,0.0,LOW,Basic Materials,Steel,20250807_151523
