Symbol,Name,Current_Price_USD,Predicted_Price,Recommendation,Buy_Score,Sell_Score,Risk_Level,Sector,Industry,Timestamp
IRMENERGY.NS,IRM ENERGY LIMITED,3.0,265.780621167049,NEUTRAL,0.0,0.0,MEDIUM,Utilities,Utilities - Regulated Gas,20250830_150315
