Symbol,Name,Current_Price_USD,Predicted_Price,Recommendation,Buy_Score,Sell_Score,Risk_Level,Sector,Industry,Timestamp
ADANIGREEN.NS,ADANI GREEN ENERGY LTD,11.3,1649.7447728387742,STRONG SELL,-0.2746195034715221,0.3746195034715221,MEDIUM,Utilities,Utilities - Renewable,20250725_151554
