Symbol,Name,Current_Price_USD,Predicted_Price,Recommendation,Buy_Score,Sell_Score,Risk_Level,Sector,Industry,Timestamp
ASHOKLEY.NS,ASHOK LEYLAND LTD,1.59,140.9180717230427,NEUTRAL,0.0,0.0,MEDIUM,Industrials,Farm & Heavy Construction Machinery,20250925_114613
