Symbol,Name,Current_Price_USD,Predicted_Price,Recommendation,Buy_Score,Sell_Score,Risk_Level,Sector,Industry,Timestamp
NTPC.NS,NTPC LTD,3.93,349.6582185153762,NEUTRAL,0.0,0.0,LOW,Utilities,Utilities - Regulated Electric,20250925_112511
