Symbol,Name,Current_Price_USD,Predicted_Price,Recommendation,Buy_Score,Sell_Score,Risk_Level,Sector,Industry,Timestamp
JIOFIN.NS,JIO FIN SERVICES LTD,3.66,319.10566369378444,NEUTRAL,0.0,0.0,LOW,Financial Services,Asset Management,20250808_160428
