Symbol,Name,Current_Price_USD,Predicted_Price,Recommendation,Buy_Score,Sell_Score,Risk_Level,Sector,Industry,Timestamp
TATAELXSI.NS,TATA ELXSI LIMITED,71.73,7091.659537799445,STRONG SELL,-0.2792109642667204,0.37921096426672035,LOW,Technology,Software - Application,20250725_110835
