Symbol,Name,Current_Price_USD,Predicted_Price,Recommendation,Buy_Score,Sell_Score,Risk_Level,Sector,Industry,Timestamp
RPOWER.NS,RELIANCE POWER LTD.,0.51,32.634834691778345,NEUTRAL,0.0,0.0,HIGH,Utilities,Utilities - Independent Power Producers,20250807_144000
