Symbol,Name,Current_Price_USD,Predicted_Price,Recommendation,Buy_Score,Sell_Score,Risk_Level,Sector,Industry,Timestamp
NBCC.NS,NBCC.NS,1.16,102.89769157651614,NEUTRAL,0.0,0.0,MEDIUM,N/A,N/A,20250826_110222
