Symbol,Name,Current_Price_USD,Predicted_Price,Recommendation,Buy_Score,Sell_Score,Risk_Level,Sector,Industry,Timestamp
SJVN.NS,SJVN LTD,1.06,92.83045136608149,NEUTRAL,0.0,0.0,MEDIUM,Utilities,Utilities - Renewable,20250908_142546
