Symbol,Name,Current_Price_USD,Predicted_Price,Recommendation,Buy_Score,Sell_Score,Risk_Level,Sector,Industry,Timestamp
IOC.NS,INDIAN OIL CORP LTD,1.6,141.76488089592732,NEUTRAL,0.0,0.0,LOW,Energy,Oil & Gas Refining & Marketing,20250805_135220
