Symbol,Name,Current_Price_USD,Predicted_Price,Recommendation,Buy_Score,Sell_Score,Risk_Level,Sector,Industry,Timestamp
TCS.NS,TATA CONSULTANCY SERV LT,37.28,3248.5777980576227,STRONG SELL,-0.7563017147245987,0.8563017147245986,LOW,Technology,Information Technology Services,20250717_163117
