Symbol,Name,Current_Price_USD,Predicted_Price,Recommendation,Buy_Score,Sell_Score,Risk_Level,Sector,Industry,Timestamp
HDFCBANK.NS,HDFC BANK LTD,22.84,1519.803033301431,STRONG SELL,-0.4872753787594586,0.5872753787594586,LOW,Financial Services,Banks - Regional,20250718_143255
