Symbol,Name,Current_Price_USD,Predicted_Price,Recommendation,Buy_Score,Sell_Score,Risk_Level,Sector,Industry,Timestamp
POWERGRID.NS,POWER GRID CORP. LTD.,3.44,268.7285579558545,STRONG SELL,-0.5708122637097744,0.6708122637097744,LOW,Utilities,Utilities - Regulated Electric,20250717_163708
