Symbol,Name,Current_Price_USD,Predicted_Price,Recommendation,Buy_Score,Sell_Score,Risk_Level,Sector,Industry,Timestamp
SBIN.NS,STATE BANK OF INDIA,9.68,769.7975606248043,STRONG SELL,-0.3146231456873143,0.4146231456873143,LOW,Financial Services,Banks - Regional,20250717_143929
