Symbol,Name,Current_Price_USD,Predicted_Price,Recommendation,Buy_Score,Sell_Score,Risk_Level,Sector,Industry,Timestamp
KOTAKBANK.NS,KOTAK MAHINDRA BANK LTD,24.81,1792.558227029729,STRONG SELL,-0.3441826996970182,0.4441826996970183,LOW,Financial Services,Banks - Regional,20250718_114720
